"","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","PARENT1_Yes","MSTATUS_Yes","SEX_M","EDUCATION_Bachelors","EDUCATION_High.School","EDUCATION_Masters","EDUCATION_PhD","JOB_Blue.Collar","JOB_Clerical","JOB_Doctor","JOB_Home.Maker","JOB_Lawyer","JOB_Manager","JOB_Professional","JOB_Student","JOB_Unknown","CAR_USE_Commercial","CAR_TYPE_Minivan","CAR_TYPE_Panel.Truck","CAR_TYPE_Pickup","CAR_TYPE_Sports.Car","CAR_TYPE_SUV","CAR_TYPE_Van","RED_CAR_yes","REVOKED_Yes","URBANICITY_Rural","AGE_sin","TIF_sin","BLUEBOOK_sin","CAR_TYPE_AMT_BIN","EDUCATION_AMT_BIN","JOB_TYPE_AMT_BIN","INCOME_AMT_BIN","YOJ_AMT_BIN","HOME_VAL_AMT_0_10K_BIN","HOME_VAL_AMT_60K_400K_BIN","OLDCLAIM_AMT_0_2K_BIN","OLDCLAIM_AMT_2K_10K_BIN","CLM_FREQ_AMT_BIN","MVR_PTS_AMT_BIN","CAR_AGE_AMT_BIN","TRAVTIME_AMT_BIN"
"4132",4181,0,33,2,14,82407,0,17,4800,4,0,0,1,6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.999911860107267,-0.756802495307928,-0.346253571205695,0,1,1,1,1,1,0,1,0,1,1,0,1
"4134",1444,3,45,3,17,28538,140924,15,16920,3,22262,2,7,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.850903524534118,0.141120008059867,-0.579432514812569,0,1,0,1,1,0,1,0,0,1,0,0,1
"4137",5453,0,47,0,9,62133,222691,35,25310,17,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.123573122745224,-0.961397491879557,0.971048772681127,1,1,1,1,1,0,1,1,0,1,1,1,0
"4140",3270,0,39,0,10,14677,0,44,10180,1,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.963795386284088,0.841470984807897,0.945719791187964,0,0,0,1,1,1,0,1,0,1,1,0,0
"4141",3613,0,46,0,10,45626,183557,30,14550,4,4758,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.901788347648809,-0.756802495307928,-0.959274125537537,0,1,1,1,1,0,1,0,1,1,1,1,0
"4145",1414,0,62,0,0,0,52952,37,12760,4,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.739180696649223,-0.756802495307928,-0.912501863933313,0,1,0,1,0,0,0,1,0,1,1,1,0
"4154",4400,0,20,0,8,4209,80790,23,10570,1,0,0,4,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.912945250727628,0.841470984807897,0.993788420966508,0,1,0,1,1,0,1,1,0,1,0,0,0
"4155",5782,0,42,0,13,71779,187108,5,15480,4,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.916521547915634,-0.756802495307928,-0.980501167480675,0,0,0,1,1,0,1,1,0,1,1,0,1
"4163",3989,0,48,0,10,106752,0,46,19540,4,8212,3,2,15,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.768254661323667,-0.756802495307928,-0.649027430441669,1,0,1,1,1,1,0,0,1,1,1,0,0
"4166",1428,0,43,0,10,49729,211046,49,13760,4,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.831774742628598,-0.756802495307928,-0.174918236039757,0,0,1,1,1,0,1,1,0,1,1,0,0
"4168",4890,0,50,0,10,52956,161160,35,8370,11,2988,1,5,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.262374853703929,-0.999990206550703,0.71538212562319,0,0,1,1,1,0,1,0,1,1,0,0,0
"4170",45985.409917,0,26,2,11,21443,116421,19,24280,6,42208,1,5,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.762558450479603,-0.279415498198926,0.979832118931376,1,1,0,1,1,0,1,0,0,1,0,1,1
"4174",1401,0,42,0,11,27253,0,25,45360,6,29919,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.916521547915634,-0.279415498198926,0.993455329891629,1,1,0,1,1,1,0,0,0,1,1,0,0
"4178",4291,0,63,0,16,141953,377925,35,27570,10,0,0,0,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.167355700302807,-0.54402111088937,-0.578695230252786,0,0,1,0,1,0,1,1,0,1,1,0,0
"4190",2572,0,46,0,13,9494,0,38,2450,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.901788347648809,-0.958924274663138,-0.427991971444921,0,1,0,1,1,1,0,1,0,1,1,1,0
"4191",22951.253393,0,61,0,10,62185,0,40,26550,1,4843,3,0,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-0.966117770008393,0.841470984807897,-0.389864562292502,1,0,1,1,1,1,0,0,1,1,1,0,0
"4192",1746,0,31,1,15,20277,134375,5,24670,1,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.404037645323065,0.841470984807897,0.799888039663019,0,1,0,1,1,0,1,1,0,1,1,1,1
"4194",17424.772101,1,37,2,13,64927,184518,31,35270,6,0,0,0,15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.643538133356999,-0.279415498198926,0.613686950138303,1,0,1,1,1,0,1,1,0,1,1,0,0
"4210",3367,0,55,0,8,86574,323469,47,17020,3,0,0,0,18,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.99975517335862,0.141120008059867,-0.912353829507282,1,0,0,1,1,0,1,1,0,1,1,0,0
"4215",1020,1,58,2,17,100886,161160,29,18740,1,5108,1,9,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.992872648084537,0.841470984807897,-0.389253776466481,0,0,1,1,1,0,1,0,1,1,0,0,0
"4217",6835,0,52,0,10,25709,128190,22,10680,4,28621,1,1,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.986627592040485,-0.756802495307928,-0.987891725792567,0,1,0,1,1,0,1,0,0,1,1,0,0
"4218",3776,0,46,0,9,24202,0,24,17270,13,3475,1,4,17,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.901788347648809,0.420167036826641,-0.617203298829523,1,0,1,1,1,1,0,0,1,1,0,0,0
"4219",3763,0,54,0,15,64548,251584,32,16360,1,26281,1,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,-0.558789048851616,0.841470984807897,-0.987816783012417,1,1,1,1,1,0,1,0,0,1,0,1,0
"4220",5413,0,33,2,14,36351,193200,47,11450,10,3647,3,3,13,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.999911860107267,-0.54402111088937,0.893564027278593,0,1,1,1,1,0,1,0,1,1,0,0,0
"4224",3246,2,37,3,12,40012,200016,20,9200,7,3119,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.643538133356999,0.656986598718789,0.988152215687393,0,1,1,1,1,0,1,0,1,1,1,1,1
"4230",4618,0,35,2,14,34235,139521,52,8420,3,0,0,2,6,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.428182669496151,0.141120008059867,0.506989365614408,0,1,0,1,1,0,1,1,0,1,1,0,0
"4231",3666,0,44,2,0,0,0,39,23570,1,1380,3,3,17,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0177019251054136,0.841470984807897,0.979844164188827,0,0,0,1,0,1,0,1,0,1,0,0,0
"4233",3845,0,46,0,9,177832,471670,54,25240,3,949,2,2,14,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.901788347648809,0.141120008059867,0.430115813757541,0,0,0,0,1,0,0,1,0,1,1,0,0
"4242",2707,0,43,1,4,82795,0,40,8460,1,8844,2,7,7,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.831774742628598,0.841470984807897,0.304121504430934,0,0,1,1,0,1,0,0,1,1,0,0,0
"4244",7981,0,50,0,10,216924,0,6,6500,6,27369,2,5,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.262374853703929,-0.279415498198926,-0.044784738601126,0,0,1,0,1,1,0,0,0,1,0,0,1
"4246",2190,0,47,0,10,28600,0,28,8830,4,31567,2,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.123573122745224,-0.756802495307928,0.850507395654847,0,0,1,1,1,1,0,0,0,1,0,0,0
"4251",2222,0,47,0,0,0,0,5,1500,6,5886,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.123573122745224,-0.279415498198926,-0.993901956906654,0,1,0,1,0,1,0,0,1,1,1,0,1
"4254",4286,0,45,0,9,20188,0,38,14200,1,1310,1,7,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.850903524534118,0.841470984807897,0.00120577384238478,0,1,0,1,1,1,0,1,0,1,0,0,0
"4255",5499,0,47,0,11,28808,0,6,8770,1,0,0,4,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.123573122745224,0.841470984807897,-0.970353419090281,0,1,0,1,1,1,0,1,0,1,0,0,1
"4260",4433,0,48,0,12,34669,146134,42,8630,1,2499,3,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.768254661323667,0.841470984807897,-0.0449654225176456,0,1,0,1,1,0,1,0,1,1,1,1,0
"4265",5160,0,50,0,12,180074,442649,59,35520,4,4657,3,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.262374853703929,-0.756802495307928,0.914171237970284,0,0,0,0,1,0,0,0,1,1,0,1,0
"4269",2651,0,26,3,8,68524,0,34,1500,3,7946,3,11,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.762558450479603,0.141120008059867,-0.993901956906654,0,0,1,1,1,1,0,0,1,1,0,0,0
"4271",2418,0,45,0,11,125058,0,33,18510,1,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0.850903524534118,0.841470984807897,-0.260861941584658,1,0,1,0,1,1,0,1,0,1,1,0,0
"4276",2080,0,38,0,9,12216,0,39,5560,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.296368578709385,-0.279415498198926,-0.580218429353852,0,1,0,1,1,1,0,1,0,1,1,1,0
"4284",4618,0,33,5,13,28084,132519,43,11100,1,555,2,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.999911860107267,0.841470984807897,-0.683943745214962,0,1,0,1,1,0,1,1,0,1,0,1,0
"4285",4966,0,35,1,9,77179,0,34,12720,10,0,0,0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.428182669496151,-0.54402111088937,0.303776886381203,0,1,1,1,1,1,0,1,0,1,1,0,0
"4291",4120,0,28,1,9,12117,0,26,5510,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.270905788307869,0.841470984807897,-0.346197011271138,0,0,0,1,1,1,0,1,0,1,0,1,0
"4297",3213,1,45,2,13,90479,250111,30,36330,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.850903524534118,0.841470984807897,0.583111817547404,1,0,1,1,1,0,1,1,0,1,1,1,0
"4300",3896,0,41,0,9,18939,0,50,5600,6,5171,4,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.158622668804709,-0.279415498198926,0.993835297491596,0,1,1,1,1,1,0,0,1,0,0,1,0
"4302",1834,0,43,2,10,50952,0,27,10900,7,0,0,0,9,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.831774742628598,0.656986598718789,-0.970309689616982,0,1,1,1,1,1,0,1,0,1,1,0,0
"4303",4915,0,46,0,12,54945,161160,40,12220,1,6780,1,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.901788347648809,0.841470984807897,-0.714159386532921,0,1,1,1,1,0,1,0,1,1,1,0,0
"4314",5524,0,58,0,10.4982474360639,45977,161160,52,9960,13,1444,1,6,10,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.992872648084537,0.420167036826641,0.913289363849024,0,1,1,1,1,0,1,1,0,1,0,0,0
"4315",3975,0,52,0,8,273507,630267,26,17570,1,10200,3,6,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.986627592040485,0.841470984807897,0.800249716494458,1,0,0,0,1,0,0,0,0,1,0,0,0
"4317",5664,0,34,1,10,79445,0,36,12840,1,0,0,3,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.529082686120024,0.841470984807897,-0.305843996862451,0,0,1,1,1,1,0,1,0,1,0,0,0
"4318",6761.2385545,0,57,0,9,162519,0,25,23450,4,8044,3,2,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.436164755247825,-0.756802495307928,0.913755333785621,0,0,0,0,1,1,0,0,1,1,1,0,0
"4321",6217,0,31,1,11,64365,161160,23,4900,3,6156,1,0,16,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.404037645323065,0.141120008059867,-0.773623338680308,0,0,0,1,1,0,1,0,1,1,1,0,0
"4323",2956,0,32,1,12,54046,0,37,9060,10,0,0,0,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.551426681241691,-0.54402111088937,-0.345914192727483,0,0,1,1,1,1,0,1,0,1,1,0,0
"4324",5201.0549546,0,56,0,9,36635,132567,16,5160,6,24822,3,4,11,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.521551002086912,-0.279415498198926,0.997827172708068,0,1,0,1,1,0,1,0,0,1,0,0,1
"4333",1885.5801967,0,41,3,2,54046,139729,48,11780,4,16948,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.158622668804709,-0.756802495307928,-0.826268761834086,0,1,0,1,0,0,1,0,0,0,1,1,0
"4334",1463,1,43,2,0,0,94377,47,11190,4,0,0,0,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.831774742628598,-0.756802495307928,-0.345744486511997,0,1,0,1,0,0,1,1,0,1,1,0,0
"4346",23910.116304,0,42,1,12,98515,289187,22,15990,1,4208,1,4,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.916521547915634,0.841470984807897,-0.649256728641932,0,0,1,1,1,0,1,0,1,1,0,0,0
"4353",60846.530416,1,36,2,12,131090,360638,29,32430,1,6514,4,9,9,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.991778853443116,0.841470984807897,0.613877335951696,1,0,1,0,1,0,1,0,1,0,0,0,0
"4357",5125,1,44,2,8,42408,161160,43,6400,13,0,0,1,9,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.0177019251054136,0.420167036826641,-0.544476309619657,0,0,1,1,1,0,1,1,0,1,1,0,0
"4361",6799,0,39,0,7,23551,0,39,9200,10,6632,3,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.963795386284088,-0.54402111088937,0.988152215687393,0,1,0,1,1,1,0,0,1,1,0,1,0
"4362",4613,0,51,0,10.4982474360639,94160,310037,31,6600,1,8136,2,0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.670229175843375,0.841470984807897,0.467238859047214,0,1,1,1,1,0,1,0,1,1,1,0,0
"4363",3068.9146622,0,29,1,0,0,0,40,9370,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.663633884212968,-0.54402111088937,0.980084321371603,0,1,0,1,0,1,0,1,0,1,1,1,0
"4368",26243.507804,0,50,1,15,61138,198569,16,36330,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.262374853703929,0.841470984807897,0.583111817547404,0,0,1,1,1,0,1,1,0,1,1,1,1
"4369",7680,0,34,0,10.4982474360639,39752,148049,40,21510,4,6025,3,2,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.529082686120024,-0.756802495307928,0.466119119308279,1,0,1,1,1,0,1,0,1,1,1,0,0
"4375",6471,0,46,0,6,77946,225853,34,17840,3,4002,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.901788347648809,0.141120008059867,0.893320303937172,1,1,1,1,0,0,1,0,1,1,1,1,0
"4377",830,0,49,0,12,26217,0,15,12510,6,6281,2,1,16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.953752652759472,-0.279415498198926,0.177114090666269,0,0,1,1,1,1,0,0,1,1,1,0,1
"4379",4907,1,40,1,12,159889,412774,10,24870,4,7343,4,3,13,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.745113160479349,-0.756802495307928,0.913804313516936,0,0,0,0,1,0,0,0,1,0,0,0,1
"4380",5165,0,35,0,9,55578,173187,47,22230,5,0,0,4,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.428182669496151,-0.958924274663138,0.0902601903056423,0,1,1,1,1,0,1,1,0,1,0,0,0
"4383",6872,0,37,0,10,55076,245993,23,16400,4,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.643538133356999,-0.756802495307928,0.774768123170331,1,1,0,1,1,0,1,1,0,1,1,1,0
"4385",3542,1,46,0,13,83790,266852,53,16450,6,5105,3,3,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.901788347648809,-0.279415498198926,0.58173960176776,0,0,0,1,1,0,1,0,1,1,0,0,0
"4391",6425,2,58,2,16,46187,201756,27,4090,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.992872648084537,-0.756802495307928,-0.346310129881714,0,1,1,1,1,0,1,1,0,1,1,1,0
"4398",1896,1,42,1,10,61365,152143,36,14830,10,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.916521547915634,-0.54402111088937,0.993748100213666,0,0,1,1,1,0,1,1,0,1,1,0,0
"4404",980,0,29,1,10,17984,0,35,13680,7,4814,3,5,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.663633884212968,0.656986598718789,0.99787457757946,0,1,0,1,1,1,0,0,1,1,0,1,0
"4406",3421,0,40,2,14,50401,149910,5,1500,6,0,0,3,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.745113160479349,-0.279415498198926,-0.993901956906654,0,1,0,1,1,0,1,1,0,1,0,0,1
"4410",1639,1,41,2,13,111014,298205,35,1500,6,20972,2,6,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.158622668804709,-0.279415498198926,-0.993901956906654,0,0,1,1,1,0,1,0,0,1,0,0,0
"4413",754.51718386,0,48,0,13,54028,193941,46,6450,1,2755,2,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.768254661323667,0.841470984807897,-0.305327353928501,0,0,0,1,1,0,1,0,1,1,1,0,0
"4418",1550,0,47,0,0,0,0,26,6200,6,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.123573122745224,-0.279415498198926,-0.997763153807204,0,1,0,1,0,1,0,1,0,1,0,1,0
"4420",6050,0,50,0,11,33575,175923,44,12470,1,3707,1,0,7,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.262374853703929,0.841470984807897,-0.851457293054007,0,1,1,1,1,0,1,0,1,1,1,0,0
"4424",1213,0,52,0,11,38806,202431,69,10580,1,1552,2,3,10,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.986627592040485,0.841470984807897,-0.773317635251219,0,1,0,1,1,0,1,1,0,1,0,0,0
"4425",6052,0,46,0,0,0,0,74,7710,4,0,0,3,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.901788347648809,-0.756802495307928,0.506937398703079,0,0,0,1,0,1,0,1,0,1,0,0,0
"4426",2851,0,21,1,0,0,0,14,9560,4,7225,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0.836655638536056,-0.756802495307928,-0.133158443702914,0,1,0,1,0,1,0,0,1,1,0,1,1
"4433",2389,0,53,0,13,40383,203659,27,10490,1,8424,1,5,11,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.395925150181834,0.841470984807897,-0.220307459976963,0,0,1,1,1,0,1,0,1,1,0,0,0
"4436",2982,1,45,2,10.4982474360639,38563,0,6,9860,1,0,0,0,11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.850903524534118,0.841470984807897,0.993795128449597,0,0,1,1,1,1,0,1,0,1,1,0,1
"4440",3930,0,45,2,12,28453,126662,30,13730,11,1150,2,5,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.850903524534118,-0.999990206550703,0.945817712301005,0,1,0,1,1,0,1,1,0,1,0,1,0
"4441",5013,0,42,0,7,155570,0,39,16390,6,4601,3,0,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.916521547915634,-0.279415498198926,-0.30613098181629,0,0,0,0,1,1,0,0,1,1,1,0,0
"4443",7513,1,41,1,12,60288,245089,56,28730,4,0,0,6,8,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.158622668804709,-0.756802495307928,-0.134771565754765,1,0,1,1,1,0,1,1,0,1,0,0,0
"4444",6519,0,31,1,13,106614,316309,21,15260,7,5318,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.404037645323065,0.656986598718789,-0.959291153956147,0,1,1,1,1,0,1,0,1,1,1,1,0
"4446",6835,0,55,0,10,40683,163194,32,5570,13,0,0,3,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.99975517335862,0.420167036826641,0.043760835575195,0,1,1,1,1,0,1,1,0,1,0,0,0
"4448",1961.9030683,1,42,1,10.4982474360639,46436,175019,37,25140,4,5795,3,3,14,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.916521547915634,-0.756802495307928,0.828030576201353,0,0,1,1,1,0,1,0,1,1,0,0,0
"4451",980,0,42,1,10,104560,319400,13,17500,4,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.916521547915634,-0.756802495307928,0.970890138859323,0,0,0,1,1,0,1,1,0,1,1,0,1
"4454",5863,0,51,1,14,23766,173701,43,8980,7,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.670229175843375,0.656986598718789,0.970716596792227,0,1,0,1,1,0,1,1,0,1,1,0,0
"4455",2797,0,63,0,11,46814,161160,29,24660,1,43501,1,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.167355700302807,0.841470984807897,-0.997657142997855,0,0,1,1,1,0,1,0,0,1,1,0,0
"4458",1494,0,28,3,14,54046,201709,56,4300,1,10658,2,3,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.270905788307869,0.841470984807897,0.744871858736274,0,0,0,1,1,0,1,0,0,1,0,0,0
"4475",5162,0,39,1,10.4982474360639,18362,0,34,26550,7,8673,3,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.963795386284088,0.656986598718789,-0.389864562292502,1,1,1,1,1,1,0,0,1,1,0,1,0
"4477",4904,0,57,0,15,44108,0,14,18530,10,2056,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.436164755247825,-0.54402111088937,0.77488246228555,0,1,0,1,1,1,0,0,1,1,1,1,1
"4479",5543,0,39,1,0,0,161160,18,5200,14,13647,2,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.963795386284088,0.99060735569487,-0.61639657336978,0,1,0,1,0,0,1,0,0,1,0,1,1
